epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
44,0.09548788894043893,96.67556762695312,0.9479553699493408,0.9700378775596619,0.8467072248458862,0.990720272064209,0.8944752812385559,0.9802699685096741,0.9852502044389165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.09686650689311173,96.45915985107422,0.9338212609291077,0.9700634479522705,0.8472606539726257,0.9880136847496033,0.8884375691413879,0.9789562225341797,0.9850008152490891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.09501438774168491,96.63412475585938,0.9458706974983215,0.9699215292930603,0.8461538553237915,0.990333616733551,0.8932378888130188,0.9800212979316711,0.9857219071950029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.09441345454934909,96.55585479736328,0.9409230947494507,0.9698938727378845,0.8461538553237915,0.9893946051597595,0.8910256624221802,0.9795472025871277,0.9856888173135309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.09303942436770517,96.7584457397461,0.9468673467636108,0.9712381958961487,0.853071391582489,0.9904441237449646,0.8975255489349365,0.9807471632957458,0.9852484620617858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.09237691828486871,96.69398498535156,0.9444444179534912,0.9709100723266602,0.8514111638069153,0.9900022149085999,0.8955180644989014,0.9803631901741028,0.9860060675073931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.08929569943218815,96.65254974365234,0.9413023591041565,0.9709979891777039,0.8519645929336548,0.9893946051597595,0.894408106803894,0.9801099896430969,0.9869460952533735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.09013394935398686,96.71240234375,0.941534698009491,0.9716827869415283,0.8555617332458496,0.9893946051597595,0.8964917063713074,0.980458676815033,0.9866232893219059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0899005690779613,96.76305389404297,0.9388000965118408,0.9728275537490845,0.8616491556167603,0.9887869954109192,0.8985716700553894,0.980742335319519,0.9866217532789092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.08989873174958084,96.68477630615234,0.9340131878852844,0.972802460193634,0.8616491556167603,0.9878479838371277,0.8963730335235596,0.9802675247192383,0.986700572918055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
